disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
5391,2021-06-10T00:00:00.000Z,PACK CREEK FIRE,2021-06-10T00:00:00.000Z,2021-06-26T00:00:00.000Z,Fire Management,UT,Utah,Fire,2021-06-11T00:00:00.000Z,2021-08-10T00:00:00.000Z,,b2351a09b1458e69c114f5c70df9bd887c2cee85,2021-08-10T16:01:20.003Z,60c3a043a0ee349d71d3c6ea
5392,2021-06-16T00:00:00.000Z,ROBERTSON DRAW FIRE,2021-06-15T00:00:00.000Z,2021-06-20T00:00:00.000Z,Fire Management,MT,Montana,Fire,2021-06-16T00:00:00.000Z,2021-06-24T00:00:00.000Z,,e1bda9f3b64032d7fa03602af218ec5df9fbcb66,2021-07-13T23:01:14.031Z,60ca53eba0ee349d71996cc3
3560,2021-06-25T00:00:00.000Z,SURFSIDE BUILDING COLLAPSE,2021-06-24T00:00:00.000Z,2021-07-04T00:00:00.000Z,Emergency,FL,Florida,Other,2021-06-25T00:00:00.000Z,2021-08-10T00:00:00.000Z,,bdead70aa98969ac3c3a91d9a082d18f28d91ff6,2021-08-10T20:41:26.508Z,60d5e1e75d037ccb7df19dc7
5393,2021-06-29T00:00:00.000Z,LAVA FIRE,2021-06-24T00:00:00.000Z,,Fire Management,CA,California,Fire,2021-06-30T00:00:00.000Z,2021-06-30T00:00:00.000Z,,d64b4f0ac6a366fced7115853a1d3e236ad51f4d,2021-07-13T23:01:14.030Z,60e6ff105d037ccb7df7e700
5394,2021-06-30T00:00:00.000Z,0419 FIRE,2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2021-07-02T00:00:00.000Z,2021-11-18T00:00:00.000Z,,f243c49a6317938f9119d27e7aa9654fdb186c6e,2021-11-18T16:01:17.513Z,60e6ff2d5d037ccb7df9b43f
3561,2021-07-04T00:00:00.000Z,TROPICAL STORM ELSA,2021-07-04T00:00:00.000Z,2021-07-08T00:00:00.000Z,Emergency,FL,Florida,Severe Storm(s),2021-07-05T00:00:00.000Z,2021-08-30T00:00:00.000Z,,6ae83c23c1ae87b526858e07f77dff00e667400e,2021-08-30T17:21:19.496Z,60e6ff505d037ccb7dfb664c
5395,2021-07-06T00:00:00.000Z,ANDRUS FIRE,2021-07-05T00:00:00.000Z,,Fire Management,WA,Washington,Fire,2021-07-07T00:00:00.000Z,2021-07-07T00:00:00.000Z,,62fe3fb99d75e59b44600f9278ec820bc2b2af65,2021-07-13T23:01:14.029Z,60e6ff655d037ccb7dfcbedc
4607,2021-07-15T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2021-06-25T00:00:00.000Z,2021-06-26T00:00:00.000Z,Major Disaster,MI,Michigan,Severe Storm(s),2021-07-15T00:00:00.000Z,2021-07-15T00:00:00.000Z,,6e1b584d669bd4c6012e334560fe1ad1ea74f17d,2021-07-17T02:41:27.628Z,60f243575d037ccb7d1ee692
5398,2021-07-14T00:00:00.000Z,RED APPLE FIRE,2021-07-13T00:00:00.000Z,,Fire Management,WA,Washington,Fire,2021-07-15T00:00:00.000Z,2021-07-15T00:00:00.000Z,,bbf539acdcb62eeffd56273497fea9ca9fbf3f0f,2021-07-17T02:41:27.628Z,60f243575d037ccb7d1ee696
5397,2021-07-13T00:00:00.000Z,CHUWEAH CREEK FIRE,2021-07-12T00:00:00.000Z,,Fire Management,WA,Washington,Fire,2021-07-15T00:00:00.000Z,2021-07-15T00:00:00.000Z,,d264d540385fc4b42d44e8cfc8a23804f7cc7b9e,2021-07-17T02:41:27.628Z,60f243575d037ccb7d1ee69d
5396,2021-07-10T00:00:00.000Z,BOOTLEG FIRE,2021-07-10T00:00:00.000Z,2021-08-15T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2021-07-15T00:00:00.000Z,2021-11-18T00:00:00.000Z,,8e90919bae8f4ff31433618e8b9337c61f92795a,2021-11-18T20:41:21.403Z,60f243575d037ccb7d1ee6a7
5399,2021-07-17T00:00:00.000Z,BUFFALO WILDFIRE,2021-07-16T00:00:00.000Z,,Fire Management,MT,Montana,Fire,2021-07-20T00:00:00.000Z,2021-07-20T00:00:00.000Z,,a57e6e27f13e1b654da17c52d8f535b771fce331,2021-07-20T22:01:18.179Z,60f747ae5d037ccb7d2c97c8
5400,2021-07-20T00:00:00.000Z,DIXIE FIRE,2021-07-20T00:00:00.000Z,,Fire Management,CA,California,Fire,2021-07-21T00:00:00.000Z,2021-07-21T00:00:00.000Z,,6c7b5edc6e80cad58c9766cf9691c1d727794bff,2021-07-21T20:01:20.037Z,60f87d105d037ccb7d9ab99c
5401,2021-07-20T00:00:00.000Z,CEDAR CREEK FIRE,2021-07-19T00:00:00.000Z,,Fire Management,WA,Washington,Fire,2021-07-22T00:00:00.000Z,2021-07-22T00:00:00.000Z,,9c54cf5a9fe3f01cfe6eb5a8a56b6ef8c4e45b6e,2021-07-22T17:41:15.438Z,60f9adbb5d037ccb7d0022ca
5402,2021-07-22T00:00:00.000Z,TAMARACK FIRE,2021-07-22T00:00:00.000Z,,Fire Management,NV,Nevada,Fire,2021-07-23T00:00:00.000Z,2021-07-23T00:00:00.000Z,,2ad3ba476be08eb637ee4c18619d9c5eac6db372,2021-07-23T18:21:23.128Z,60fb08a35d037ccb7dba3d9a
5403,2021-07-28T00:00:00.000Z,PF FIRE,2021-07-28T00:00:00.000Z,2021-07-31T00:00:00.000Z,Fire Management,MT,Montana,Fire,2021-07-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,,9a5764e2464b22cad8b3a9f594a20fb712f1a2ad,2021-08-31T13:41:15.280Z,61040f92434e34d5ee5f7040
5404,2021-08-01T00:00:00.000Z,MANA ROAD FIRE,2021-08-01T00:00:00.000Z,,Fire Management,HI,Hawaii,Fire,2021-08-02T00:00:00.000Z,2021-08-02T00:00:00.000Z,,86a501a1e63440a06b161bcf836c1f49f9fe6be3,2021-08-02T17:01:17.093Z,610824dd434e34d5eea87570
5405,2021-08-05T00:00:00.000Z,RIVER FIRE,2021-08-04T00:00:00.000Z,,Fire Management,CA,California,Fire,2021-08-06T00:00:00.000Z,2021-08-06T00:00:00.000Z,,826e448248de92a80fff1902f4a594dafeb055dc,2021-08-06T15:01:25.191Z,610d4ec5434e34d5eef9a9f4
5406,2021-08-10T00:00:00.000Z,RICHARD SPRING FIRE,2021-08-10T00:00:00.000Z,,Fire Management,MT,Montana,Fire,2021-08-12T00:00:00.000Z,2021-08-12T00:00:00.000Z,,f256a7db09d611834f76022ddd731fe4d0c1aac0,2021-08-12T18:41:19.602Z,61156b4f434e34d5ee564375
4608,2021-08-13T00:00:00.000Z,STRAIGHT-LINE WINDS,2021-06-10T00:00:00.000Z,2021-06-10T00:00:00.000Z,Major Disaster,MT,Montana,Other,2021-08-13T00:00:00.000Z,2021-08-13T00:00:00.000Z,,9e6b3b695e9026d8b6b91f1a2ee59ba6a0509fda,2021-08-13T14:21:23.494Z,61167fe3434e34d5ee77d2b5
5407,2021-08-13T00:00:00.000Z,BEDROCK FIRE,2021-08-12T00:00:00.000Z,,Fire Management,ID,Idaho,Fire,2021-08-13T00:00:00.000Z,2021-08-13T00:00:00.000Z,,78a01cb94976e68767263359bbf0fbb768dcbf54,2021-08-13T17:21:36.526Z,6116aa20434e34d5eedaad85
5408,2021-08-14T00:00:00.000Z,PARLEYS CANYON FIRE,2021-08-14T00:00:00.000Z,2021-08-18T00:00:00.000Z,Fire Management,UT,Utah,Fire,2021-08-16T00:00:00.000Z,2021-10-08T00:00:00.000Z,,186386136604df3f780e8e02b8309065beb272ca,2021-10-08T14:21:25.181Z,611aa7eb434e34d5eefb511c
